sector_id,area_m2,LST,NDVI,vegetation_cover_pct,vulnerability_index,vulnerability_class,population_density_per_km2,population_density_class,dist_hospital_km,outdoor_exposure,HHSI_season_mean,HHSI_season_max,danger_days
SEC-Y38,900.0,36.7,0.3,14.8,0.244,Low,10342.7,Medium,0.82,Medium,34.428082191780824,45.78,0
SEC-Y39,900.0,36.9,0.26,11.1,0.237,Low,10342.7,Medium,0.79,Medium,34.36150684931507,45.69,0
SEC-Y40,900.0,36.9,0.29,13.8,0.284,Low,13588.1,High,0.76,Medium,34.81315068493151,46.29,1
SEC-Y41,900.0,36.7,0.35,20.1,0.289,Low,13588.1,High,0.73,Medium,34.86191780821918,46.36,1
SEC-Y42,900.0,36.5,0.3,14.8,0.294,Low,13588.1,High,0.7,Low,34.91,46.42,1
SEC-Y43,900.0,36.4,0.26,11.1,0.342,Moderate,16384.6,High,0.67,Low,35.372054794520544,47.04,2
SEC-Y44,900.0,36.5,0.2,6.6,0.347,Moderate,16384.6,High,0.65,Medium,35.41986301369863,47.1,2
SEC-Y45,900.0,36.6,0.29,13.8,0.353,Moderate,16384.6,High,0.62,Medium,35.47780821917809,47.18,3
SEC-Y46,900.0,36.7,0.44,31.8,0.36,Moderate,16384.6,High,0.59,Low,35.54520547945206,47.27,5
SEC-Y47,900.0,36.8,0.33,17.9,0.42,Moderate,19237.4,High,0.56,Medium,36.122465753424656,48.04,12
SEC-Y48,900.0,36.9,0.28,12.9,0.439,Moderate,19237.4,High,0.53,Medium,36.3054794520548,48.28,15
SEC-Y49,900.0,37.0,0.29,13.8,0.456,Moderate,19237.4,High,0.5,Medium,36.46876712328767,48.5,16
SEC-Y50,900.0,37.0,0.33,17.9,0.362,Moderate,11737.6,Medium,0.47,Medium,35.56452054794521,47.29,5
SEC-Y51,900.0,37.1,0.32,16.8,0.442,Moderate,15735.0,High,0.45,Medium,36.33397260273973,48.32,15
SEC-Y52,900.0,37.4,0.38,23.7,0.461,Moderate,15735.0,High,0.42,Medium,36.51698630136987,48.56,17
SEC-Y53,900.0,37.4,0.4,26.3,0.48,Moderate,15735.0,High,0.39,Medium,36.700136986301374,48.8,17
SEC-Y54,900.0,37.3,0.42,29.0,0.542,Moderate,18569.2,High,0.36,Medium,37.296301369863016,49.6,19
SEC-Y55,900.0,37.3,0.38,23.7,0.56,Moderate,18569.2,High,0.34,Medium,37.46945205479452,49.83,20
SEC-Y56,900.0,37.2,0.31,15.8,0.578,Moderate,18569.2,High,0.31,Medium,37.643013698630135,50.06,20
SEC-Y57,900.0,37.3,0.29,13.8,0.566,Moderate,16568.2,High,0.28,High,37.52767123287671,49.9,20
SEC-Y58,900.0,37.5,0.29,13.8,0.697,High,24135.8,High,0.26,High,38.788219178082194,51.58,33
SEC-Y59,900.0,38.0,0.32,16.8,0.707,High,24135.8,High,0.24,High,38.884246575342466,51.71,34
SEC-Y60,900.0,38.3,0.34,19.0,0.713,High,24135.8,High,0.21,High,38.94219178082192,51.78,34
SEC-Y61,900.0,38.7,0.4,26.3,0.559,Moderate,13553.3,High,0.19,High,37.45986301369863,49.81,20
SEC-Y62,900.0,38.9,0.46,34.8,0.564,Moderate,13553.3,High,0.18,High,37.508630136986305,49.88,20
SEC-Y63,900.0,38.5,0.43,30.4,0.569,Moderate,13553.3,High,0.16,High,37.556575342465756,49.94,20
SEC-Y64,900.0,38.5,0.42,29.0,0.385,Moderate,1177.7,Low,0.15,High,35.7858904109589,47.59,7
SEC-Y65,900.0,38.4,0.33,17.9,0.392,Moderate,1487.5,Low,0.14,High,35.853013698630136,47.68,8
SEC-Y66,900.0,38.1,0.3,14.8,0.393,Moderate,1487.5,Low,0.14,High,35.86219178082192,47.69,8
SEC-Y67,900.0,37.8,0.36,21.3,0.391,Moderate,1487.5,Low,0.15,High,35.843835616438355,47.66,8
SEC-Y68,900.0,37.6,0.38,23.7,0.376,Moderate,760.8,Low,0.16,Medium,35.698493150684925,47.47,7
SEC-Y69,900.0,37.5,0.43,30.4,0.371,Moderate,760.8,Low,0.17,Medium,35.65095890410959,47.41,6
SEC-Y70,900.0,37.5,0.43,30.4,0.365,Moderate,760.8,Low,0.19,Medium,35.59356164383561,47.33,5
SEC-Z01,900.0,39.0,0.5,41.1,0.225,Low,32.5,Low,1.86,High,34.2458904109589,45.54,0
SEC-Z02,900.0,39.1,0.56,51.5,0.229,Low,32.5,Low,1.83,Medium,34.28383561643835,45.59,0
SEC-Z03,900.0,39.1,0.44,31.8,0.233,Low,32.5,Low,1.8,High,34.32287671232877,45.64,0
SEC-Z04,900.0,39.0,0.49,39.5,0.237,Low,2.8,Low,1.77,High,34.36150684931507,45.69,0
SEC-Z05,900.0,38.4,0.5,41.1,0.242,Low,83.9,Low,1.75,Medium,34.409041095890416,45.76,0
SEC-Z06,900.0,38.3,0.56,51.5,0.247,Low,83.9,Low,1.72,Low,34.457808219178084,45.82,0
SEC-Z07,900.0,38.2,0.5,41.1,0.251,Low,83.9,Low,1.69,Medium,34.495479452054795,45.87,0
SEC-Z08,900.0,38.2,0.35,20.1,0.55,Moderate,19569.7,High,1.66,High,37.37328767123287,49.7,20
SEC-Z09,900.0,38.2,0.31,15.8,0.555,Moderate,19569.7,High,1.64,High,37.42178082191781,49.76,20
SEC-Z10,900.0,38.3,0.27,12.0,0.559,Moderate,19569.7,High,1.61,High,37.45986301369863,49.81,20
SEC-Z11,900.0,38.4,0.24,9.5,0.563,Moderate,19569.7,High,1.58,High,37.49876712328767,49.87,20
SEC-Z12,900.0,38.6,0.24,9.5,0.518,Moderate,16317.5,High,1.56,High,37.06602739726028,49.29,18
SEC-Z13,900.0,38.7,0.33,17.9,0.522,Moderate,16317.5,High,1.53,High,37.10397260273973,49.34,18
SEC-Z14,900.0,38.6,0.41,27.6,0.526,Moderate,16317.5,High,1.5,High,37.14260273972602,49.39,18
SEC-Z15,900.0,38.4,0.44,31.8,0.545,Moderate,16972.9,High,1.48,High,37.3254794520548,49.63,20
SEC-Z16,900.0,38.1,0.41,27.6,0.555,Moderate,16972.9,High,1.45,High,37.42178082191781,49.76,20
SEC-Z17,900.0,38.0,0.41,27.6,0.565,Moderate,16972.9,High,1.42,High,37.51835616438356,49.89,20
SEC-Z18,900.0,38.0,0.32,16.8,0.576,Moderate,16972.9,High,1.4,High,37.623561643835615,50.03,20
SEC-Z19,900.0,38.0,0.29,13.8,0.513,Moderate,12080.9,Medium,1.37,High,37.017534246575345,49.23,18
SEC-Z20,900.0,37.9,0.28,12.9,0.524,Moderate,12080.9,Medium,1.35,High,37.12301369863014,49.37,18
SEC-Z21,900.0,37.3,0.23,8.7,0.534,Moderate,12080.9,Medium,1.32,High,37.21945205479452,49.49,19
SEC-Z22,900.0,37.2,0.3,14.8,0.542,Moderate,12080.9,Medium,1.3,Medium,37.296301369863016,49.6,19
SEC-Z23,900.0,37.1,0.3,14.8,0.703,High,22360.0,High,1.27,Medium,38.846438356164384,51.66,34
SEC-Z24,900.0,37.2,0.32,16.8,0.704,High,22360.0,High,1.24,Medium,38.85602739726027,51.67,34
SEC-Z25,900.0,37.2,0.34,19.0,0.7,High,22360.0,High,1.21,Medium,38.816575342465754,51.62,34
SEC-Z26,900.0,37.2,0.4,26.3,0.691,High,22450.9,High,1.18,Medium,38.73068493150685,51.5,33
SEC-Z27,900.0,37.2,0.31,15.8,0.676,High,22450.9,High,1.15,Medium,38.586438356164386,51.31,32
SEC-Z28,900.0,37.2,0.25,10.3,0.658,Moderate,22450.9,High,1.12,High,38.41301369863014,51.08,29
SEC-Z29,900.0,37.3,0.3,14.8,0.637,Moderate,22450.9,High,1.09,High,38.21082191780822,50.81,28
SEC-Z30,900.0,37.3,0.28,12.9,0.494,Moderate,14457.1,High,1.06,High,36.834794520547945,48.98,17
SEC-Z31,900.0,37.2,0.38,23.7,0.47,Moderate,14457.1,High,1.03,Medium,36.60356164383562,48.68,17
SEC-Z32,900.0,37.2,0.31,15.8,0.446,Moderate,14457.1,High,1.0,Medium,36.37287671232876,48.37,15
SEC-Z33,900.0,37.1,0.36,21.3,0.499,Moderate,19610.8,High,0.97,Medium,36.882602739726025,49.05,17
SEC-Z34,900.0,37.0,0.39,25.0,0.474,Moderate,19610.8,High,0.94,Medium,36.64205479452055,48.73,17
SEC-Z35,900.0,37.0,0.31,15.8,0.449,Moderate,19610.8,High,0.91,Medium,36.40123287671233,48.41,15
SEC-Z36,900.0,36.9,0.43,30.4,0.426,Moderate,19610.8,High,0.89,Low,36.18027397260274,48.11,12
SEC-Z37,900.0,37.3,0.55,49.7,0.346,Moderate,15688.1,High,0.86,Low,35.41013698630137,47.09,2
SEC-Z38,900.0,36.6,0.26,11.1,0.328,Low,15688.1,High,0.83,Medium,35.23739726027397,46.86,1
SEC-Z39,900.0,36.7,0.26,11.1,0.32,Low,15688.1,High,0.8,Medium,35.16,46.76,1
SEC-Z40,900.0,36.7,0.31,15.8,0.318,Low,15688.1,High,0.77,Medium,35.14054794520548,46.73,1
SEC-Z41,900.0,36.7,0.27,12.0,0.53,Moderate,29429.6,High,0.74,Medium,37.18068493150685,49.44,19
SEC-Z42,900.0,36.9,0.21,7.2,0.533,Moderate,29429.6,High,0.71,High,37.21,49.48,19
SEC-Z43,900.0,36.8,0.23,8.7,0.537,Moderate,29429.6,High,0.68,Medium,37.248356164383566,49.53,19
SEC-Z44,900.0,36.7,0.2,6.6,0.43,Moderate,21987.1,High,0.65,Medium,36.21904109589041,48.16,13
SEC-Z45,900.0,36.7,0.29,13.8,0.436,Moderate,21987.1,High,0.62,Medium,36.276849315068496,48.24,15
SEC-Z46,900.0,36.8,0.37,22.5,0.442,Moderate,21987.1,High,0.6,Medium,36.33397260273973,48.32,15
SEC-Z47,900.0,36.9,0.4,26.3,0.45,Moderate,21987.1,High,0.57,Low,36.410821917808214,48.42,15
SEC-Z48,900.0,37.0,0.4,26.3,0.31,Low,11737.6,Medium,0.54,Medium,35.063835616438354,46.63,1
SEC-Z49,900.0,37.0,0.42,29.0,0.331,Moderate,11737.6,Medium,0.51,Low,35.266164383561645,46.9,1
SEC-Z50,900.0,37.0,0.49,39.5,0.352,Moderate,11737.6,Medium,0.48,Low,35.46794520547945,47.16,3
SEC-Z51,900.0,37.0,0.36,21.3,0.489,Moderate,19424.4,High,0.46,Medium,36.78616438356164,48.92,17
SEC-Z52,900.0,36.9,0.36,21.3,0.509,Moderate,19424.4,High,0.43,Medium,36.97876712328767,49.17,17
SEC-Z53,900.0,36.8,0.4,26.3,0.529,Moderate,19424.4,High,0.4,Low,37.171506849315065,49.43,18
SEC-Z54,900.0,36.7,0.48,37.9,0.548,Moderate,19424.4,High,0.38,Low,37.354246575342465,49.67,20
SEC-Z55,900.0,36.7,0.46,34.8,0.523,Moderate,16568.2,High,0.35,Low,37.11369863013699,49.35,18
SEC-Z56,900.0,37.0,0.29,13.8,0.54,Moderate,16568.2,High,0.33,Medium,37.27753424657534,49.57,19
SEC-Z57,900.0,37.2,0.29,13.8,0.557,Moderate,16568.2,High,0.3,High,37.441095890410956,49.79,20
SEC-Z58,900.0,37.3,0.26,11.1,0.574,Moderate,16568.2,High,0.28,High,37.604383561643836,50.01,20
SEC-Z59,900.0,37.4,0.34,19.0,0.513,Moderate,11581.2,Medium,0.26,Medium,37.017534246575345,49.23,18
SEC-Z60,900.0,37.6,0.43,30.4,0.519,Moderate,11581.2,Medium,0.24,Medium,37.07520547945206,49.3,18
SEC-Z61,900.0,37.9,0.47,36.3,0.524,Moderate,11581.2,Medium,0.22,Medium,37.12301369863014,49.37,18
SEC-Z62,900.0,38.1,0.37,22.5,0.371,Moderate,1177.7,Low,0.2,High,35.65095890410959,47.41,6
SEC-Z63,900.0,38.0,0.31,15.8,0.375,Moderate,1177.7,Low,0.19,High,35.68931506849315,47.46,6
SEC-Z64,900.0,38.0,0.36,21.3,0.378,Moderate,1177.7,Low,0.18,High,35.71794520547945,47.5,7
SEC-Z65,900.0,37.9,0.23,8.7,0.38,Moderate,1177.7,Low,0.17,High,35.73794520547945,47.52,7
SEC-Z66,900.0,37.8,0.26,11.1,0.374,Moderate,760.8,Low,0.17,High,35.67972602739726,47.45,6
SEC-Z67,900.0,37.6,0.35,20.1,0.373,Moderate,760.8,Low,0.18,High,35.66986301369863,47.43,6
SEC-Z68,900.0,37.5,0.36,21.3,0.369,Moderate,760.8,Low,0.18,Medium,35.6313698630137,47.38,5
SEC-Z69,900.0,37.4,0.38,23.7,0.365,Moderate,760.8,Low,0.2,Medium,35.59356164383561,47.33,5
SEC-Z70,900.0,37.4,0.38,23.7,0.36,Moderate,760.8,Low,0.21,Medium,35.54520547945206,47.27,5
SEC-A101,900.0,39.1,0.37,22.5,0.223,Low,32.5,Low,1.87,High,34.226301369863016,45.51,0
SEC-A102,900.0,39.2,0.51,42.8,0.226,Low,32.5,Low,1.84,High,34.25506849315068,45.55,0
SEC-A103,900.0,39.2,0.4,26.3,0.23,Low,32.5,Low,1.81,High,34.29383561643835,45.6,0
SEC-A104,900.0,39.0,0.49,39.5,0.234,Low,83.9,Low,1.79,High,34.33260273972603,45.65,0
SEC-A105,900.0,38.8,0.4,26.3,0.238,Low,83.9,Low,1.76,High,34.37082191780822,45.71,0
SEC-A106,900.0,38.6,0.48,37.9,0.242,Low,83.9,Low,1.73,High,34.409041095890416,45.76,0
SEC-A107,900.0,38.5,0.46,34.8,0.246,Low,83.9,Low,1.7,High,34.44794520547945,45.81,0
SEC-A108,900.0,38.5,0.36,21.3,0.544,Moderate,19569.7,High,1.68,High,37.31575342465754,49.62,20
SEC-A109,900.0,38.4,0.32,16.8,0.548,Moderate,19569.7,High,1.65,High,37.354246575342465,49.67,20
SEC-A110,900.0,38.4,0.3,14.8,0.552,Moderate,19569.7,High,1.62,High,37.39260273972602,49.72,20
SEC-A111,900.0,38.6,0.28,12.9,0.555,Moderate,19569.7,High,1.6,High,37.42178082191781,49.76,20
SEC-A112,900.0,38.8,0.33,17.9,0.513,Moderate,16317.5,High,1.57,High,37.017534246575345,49.23,18
SEC-A113,900.0,38.9,0.42,29.0,0.521,Moderate,16317.5,High,1.54,High,37.093972602739726,49.33,18
SEC-A114,900.0,38.7,0.44,31.8,0.53,Moderate,16317.5,High,1.52,High,37.18068493150685,49.44,19
SEC-A115,900.0,38.4,0.38,23.7,0.55,Moderate,16972.9,High,1.49,High,37.37328767123287,49.7,20
SEC-A116,900.0,38.1,0.4,26.3,0.561,Moderate,16972.9,High,1.47,High,37.47931506849315,49.84,20
SEC-A117,900.0,38.0,0.41,27.6,0.573,Moderate,16972.9,High,1.44,High,37.595205479452055,49.99,20
SEC-A118,900.0,38.0,0.35,20.1,0.585,Moderate,16972.9,High,1.41,High,37.71054794520548,50.15,22
SEC-A119,900.0,38.0,0.32,16.8,0.524,Moderate,12080.9,Medium,1.39,High,37.12301369863014,49.37,18
SEC-A120,900.0,37.9,0.31,15.8,0.537,Moderate,12080.9,Medium,1.36,High,37.248356164383566,49.53,19
SEC-A121,900.0,37.0,0.3,14.8,0.55,Moderate,12080.9,Medium,1.33,Medium,37.37328767123287,49.7,20
SEC-A122,900.0,37.0,0.32,16.8,0.561,Moderate,12080.9,Medium,1.3,Medium,37.47931506849315,49.84,20
SEC-A123,900.0,36.9,0.32,16.8,0.725,High,22360.0,High,1.27,Medium,39.057671232876714,51.94,34
SEC-A124,900.0,37.0,0.3,14.8,0.728,High,22360.0,High,1.24,Medium,39.086164383561645,51.98,34
SEC-A125,900.0,37.0,0.31,15.8,0.724,High,22360.0,High,1.21,Medium,39.04808219178082,51.93,34
SEC-A126,900.0,37.0,0.37,22.5,0.714,High,22450.9,High,1.19,Medium,38.951369863013696,51.8,34
SEC-A127,900.0,37.0,0.28,12.9,0.696,High,22450.9,High,1.16,Medium,38.77876712328767,51.57,33
SEC-A128,900.0,37.3,0.26,11.1,0.675,High,22450.9,High,1.13,High,38.577123287671235,51.3,32
SEC-A129,900.0,37.4,0.29,13.8,0.651,Moderate,22450.9,High,1.1,High,38.34493150684931,50.99,29
SEC-A130,900.0,37.4,0.33,17.9,0.505,Moderate,14457.1,High,1.07,High,36.939863013698634,49.12,17
SEC-A131,900.0,37.4,0.35,20.1,0.479,Moderate,14457.1,High,1.04,Medium,36.69041095890411,48.79,17
SEC-A132,900.0,37.3,0.27,12.0,0.453,Moderate,14457.1,High,1.01,High,36.44054794520548,48.46,15
SEC-A133,900.0,37.1,0.28,12.9,0.504,Moderate,19610.8,High,0.98,Medium,36.93041095890411,49.11,17
SEC-A134,900.0,37.0,0.25,10.3,0.478,Moderate,19610.8,High,0.95,Medium,36.68082191780822,48.78,17
SEC-A135,900.0,37.4,0.29,13.8,0.451,Moderate,19610.8,High,0.92,High,36.42123287671233,48.43,15
SEC-A136,900.0,37.2,0.56,51.5,0.424,Moderate,19610.8,High,0.89,Low,36.161369863013704,48.09,12
SEC-A137,900.0,37.1,0.55,49.7,0.341,Moderate,15688.1,High,0.86,Low,35.36232876712329,47.02,2
SEC-A138,900.0,36.5,0.3,14.8,0.331,Moderate,15688.1,High,0.83,Low,35.266164383561645,46.9,1
SEC-A139,900.0,36.6,0.23,8.7,0.322,Low,15688.1,High,0.81,Medium,35.17917808219178,46.78,1
SEC-A140,900.0,36.7,0.24,9.5,0.326,Low,15688.1,High,0.78,Medium,35.21808219178082,46.83,1
SEC-A141,900.0,36.8,0.31,15.8,0.538,Moderate,29429.6,High,0.75,Medium,37.25753424657535,49.55,19
SEC-A142,900.0,37.2,0.33,17.9,0.542,Moderate,29429.6,High,0.72,Medium,37.296301369863016,49.6,19
SEC-A143,900.0,37.1,0.29,13.8,0.545,Moderate,29429.6,High,0.69,Medium,37.3254794520548,49.63,20
SEC-A144,900.0,37.0,0.22,8.0,0.436,Moderate,21987.1,High,0.66,High,36.276849315068496,48.24,15
SEC-A145,900.0,36.9,0.26,11.1,0.438,Moderate,21987.1,High,0.63,Medium,36.2954794520548,48.27,15
SEC-A146,900.0,37.0,0.28,12.9,0.44,Moderate,21987.1,High,0.61,Medium,36.31452054794521,48.29,15
SEC-A147,900.0,37.0,0.34,19.0,0.446,Moderate,21987.1,High,0.58,Medium,36.37287671232876,48.37,15
SEC-A148,900.0,37.1,0.43,30.4,0.299,Low,11737.6,Medium,0.55,Medium,34.95739726027397,46.49,1
SEC-A149,900.0,37.0,0.42,29.0,0.323,Low,11737.6,Medium,0.52,Low,35.18931506849315,46.79,1
SEC-A150,900.0,37.0,0.47,36.3,0.346,Moderate,11737.6,Medium,0.5,Low,35.41013698630137,47.09,2
SEC-A151,900.0,36.9,0.33,17.9,0.483,Moderate,19424.4,High,0.47,Medium,36.72904109589041,48.84,17
SEC-A152,900.0,36.8,0.3,14.8,0.503,Moderate,19424.4,High,0.44,Medium,36.92095890410959,49.1,17
SEC-A153,900.0,36.7,0.35,20.1,0.523,Moderate,19424.4,High,0.42,Medium,37.11369863013699,49.35,18
SEC-A154,900.0,36.7,0.36,21.3,0.542,Moderate,19424.4,High,0.39,Low,37.296301369863016,49.6,19
SEC-A155,900.0,36.6,0.42,29.0,0.516,Moderate,16568.2,High,0.37,Low,37.04671232876712,49.26,18
SEC-A156,900.0,37.0,0.4,26.3,0.533,Moderate,16568.2,High,0.34,Medium,37.21,49.48,19
SEC-A157,900.0,37.1,0.38,23.7,0.55,Moderate,16568.2,High,0.32,Medium,37.37328767123287,49.7,20
SEC-A158,900.0,37.2,0.31,15.8,0.565,Moderate,16568.2,High,0.3,Medium,37.51835616438356,49.89,20
SEC-A159,900.0,37.2,0.35,20.1,0.505,Moderate,11581.2,Medium,0.28,Medium,36.939863013698634,49.12,17
SEC-A160,900.0,37.3,0.48,37.9,0.514,Moderate,11581.2,Medium,0.26,Low,37.026849315068496,49.24,18
SEC-A161,900.0,37.5,0.55,49.7,0.518,Moderate,11581.2,Medium,0.24,Low,37.06602739726028,49.29,18
SEC-A162,900.0,37.6,0.53,46.2,0.365,Moderate,1177.7,Low,0.23,Low,35.59356164383561,47.33,5
SEC-A163,900.0,37.6,0.48,37.9,0.368,Moderate,1177.7,Low,0.22,Medium,35.6213698630137,47.37,5
SEC-A164,900.0,37.7,0.47,36.3,0.371,Moderate,1177.7,Low,0.21,Medium,35.65095890410959,47.41,6
SEC-A165,900.0,37.6,0.36,21.3,0.372,Moderate,1177.7,Low,0.2,High,35.660821917808214,47.42,6
SEC-A166,900.0,37.6,0.42,29.0,0.366,Moderate,760.8,Low,0.2,Medium,35.603013698630136,47.34,5
SEC-A167,900.0,37.5,0.52,44.4,0.365,Moderate,760.8,Low,0.21,Low,35.59356164383561,47.33,5
SEC-A168,900.0,37.4,0.5,41.1,0.363,Moderate,760.8,Low,0.21,Low,35.574383561643835,47.31,5
SEC-A169,900.0,37.3,0.49,39.5,0.359,Moderate,760.8,Low,0.22,Low,35.535616438356165,47.25,4
SEC-A170,900.0,37.0,0.58,55.3,0.355,Moderate,760.8,Low,0.24,Low,35.496986301369866,47.2,3
SEC-B101,900.0,39.0,0.38,23.7,0.22,Low,32.5,Low,1.88,High,34.19808219178082,45.48,0
SEC-B102,900.0,39.1,0.51,42.8,0.223,Low,32.5,Low,1.85,High,34.226301369863016,45.51,0
SEC-B103,900.0,39.2,0.52,44.4,0.226,Low,32.5,Low,1.83,High,34.25506849315068,45.55,0
SEC-B104,900.0,38.9,0.44,31.8,0.23,Low,83.9,Low,1.8,High,34.29383561643835,45.6,0
SEC-B105,900.0,38.8,0.35,20.1,0.234,Low,83.9,Low,1.77,High,34.33260273972603,45.65,0
SEC-B106,900.0,38.6,0.44,31.8,0.237,Low,83.9,Low,1.74,High,34.36150684931507,45.69,0
SEC-B107,900.0,38.7,0.47,36.3,0.241,Low,83.9,Low,1.72,High,34.40013698630137,45.74,0
SEC-B108,900.0,38.7,0.45,33.3,0.538,Moderate,19569.7,High,1.69,High,37.25753424657535,49.55,19
SEC-B109,900.0,38.7,0.32,16.8,0.542,Moderate,19569.7,High,1.66,High,37.296301369863016,49.6,19
SEC-B110,900.0,38.7,0.31,15.8,0.549,Moderate,19569.7,High,1.64,High,37.36383561643836,49.69,20
SEC-B111,900.0,38.9,0.39,25.0,0.556,Moderate,19569.7,High,1.61,High,37.431643835616434,49.78,20
SEC-B112,900.0,39.1,0.39,25.0,0.515,Moderate,16317.5,High,1.58,High,37.03671232876712,49.25,18
SEC-B113,900.0,39.1,0.35,20.1,0.524,Moderate,16317.5,High,1.56,High,37.12301369863014,49.37,18
SEC-B114,900.0,38.9,0.38,23.7,0.534,Moderate,16317.5,High,1.53,High,37.21945205479452,49.49,19
SEC-B115,900.0,38.6,0.38,23.7,0.554,Moderate,16972.9,High,1.51,High,37.412328767123284,49.75,20
SEC-B116,900.0,38.2,0.34,19.0,0.566,Moderate,16972.9,High,1.48,High,37.52767123287671,49.9,20
SEC-B117,900.0,38.0,0.29,13.8,0.579,Moderate,16972.9,High,1.45,High,37.65246575342466,50.07,20
SEC-B118,900.0,38.0,0.35,20.1,0.593,Moderate,16972.9,High,1.43,High,37.78739726027397,50.25,23
SEC-B119,900.0,38.0,0.34,19.0,0.533,Moderate,12080.9,Medium,1.4,High,37.21,49.48,19
SEC-B120,900.0,38.0,0.42,29.0,0.549,Moderate,12080.9,Medium,1.37,High,37.36383561643836,49.69,20
SEC-B121,900.0,37.1,0.42,29.0,0.565,Moderate,12080.9,Medium,1.34,Medium,37.51835616438356,49.89,20
SEC-B122,900.0,37.0,0.32,16.8,0.58,Moderate,12080.9,Medium,1.31,Medium,37.66164383561644,50.08,20
SEC-B123,900.0,36.9,0.31,15.8,0.748,High,22360.0,High,1.28,Medium,39.27931506849315,52.23,35
SEC-B124,900.0,37.0,0.28,12.9,0.755,High,22360.0,High,1.25,Medium,39.34698630136986,52.32,35
SEC-B125,900.0,37.0,0.27,12.0,0.752,High,22360.0,High,1.22,Medium,39.31849315068493,52.28,35
SEC-B126,900.0,37.0,0.41,27.6,0.739,High,22450.9,High,1.19,Medium,39.19287671232877,52.12,35
SEC-B127,900.0,37.1,0.31,15.8,0.717,High,22450.9,High,1.16,Medium,38.98082191780822,51.84,34
SEC-B128,900.0,37.4,0.32,16.8,0.691,High,22450.9,High,1.13,High,38.73068493150685,51.5,33
SEC-B129,900.0,37.4,0.33,17.9,0.664,High,22450.9,High,1.1,High,38.470958904109594,51.16,31
SEC-B130,900.0,37.4,0.33,17.9,0.516,Moderate,14457.1,High,1.07,High,37.04671232876712,49.26,18
SEC-B131,900.0,37.3,0.3,14.8,0.488,Moderate,14457.1,High,1.05,High,36.776849315068496,48.91,17
SEC-B132,900.0,37.2,0.31,15.8,0.461,Moderate,14457.1,High,1.02,Medium,36.51698630136987,48.56,17
SEC-B133,900.0,37.1,0.32,16.8,0.512,Moderate,19610.8,High,0.99,Medium,37.00808219178082,49.21,17
SEC-B134,900.0,36.9,0.25,10.3,0.485,Moderate,19610.8,High,0.96,Medium,36.74780821917808,48.87,17
SEC-B135,900.0,37.3,0.25,10.3,0.458,Moderate,19610.8,High,0.93,High,36.48821917808219,48.52,16
SEC-B136,900.0,37.1,0.53,46.2,0.431,Moderate,19610.8,High,0.9,Low,36.22835616438356,48.18,14
SEC-B137,900.0,37.0,0.62,63.2,0.346,Moderate,15688.1,High,0.87,Low,35.41013698630137,47.09,2
SEC-B138,900.0,36.3,0.44,31.8,0.333,Moderate,15688.1,High,0.84,Low,35.28520547945206,46.92,1
SEC-B139,900.0,36.5,0.35,20.1,0.329,Low,15688.1,High,0.81,Low,35.246849315068495,46.87,1
SEC-B140,900.0,36.7,0.33,17.9,0.334,Moderate,15688.1,High,0.79,Medium,35.294520547945204,46.93,1
SEC-B141,900.0,37.2,0.36,21.3,0.546,Moderate,29429.6,High,0.76,Medium,37.335068493150686,49.65,20
SEC-B142,900.0,37.5,0.39,25.0,0.551,Moderate,29429.6,High,0.73,Medium,37.382876712328766,49.71,20
SEC-B143,900.0,37.5,0.3,14.8,0.555,Moderate,29429.6,High,0.7,High,37.42178082191781,49.76,20
SEC-B144,900.0,37.3,0.18,5.3,0.446,Moderate,21987.1,High,0.67,High,36.37287671232876,48.37,15
SEC-B145,900.0,37.1,0.2,6.6,0.449,Moderate,21987.1,High,0.65,High,36.40123287671233,48.41,15
SEC-B146,900.0,37.1,0.42,29.0,0.45,Moderate,21987.1,High,0.62,Medium,36.410821917808214,48.42,15
SEC-B147,900.0,37.2,0.41,27.6,0.452,Moderate,21987.1,High,0.59,Medium,36.43095890410959,48.44,15
SEC-B148,900.0,37.2,0.27,12.0,0.304,Low,11737.6,Medium,0.56,High,35.00630136986302,46.55,1
SEC-B149,900.0,37.1,0.3,14.8,0.322,Low,11737.6,Medium,0.54,Medium,35.17917808219178,46.78,1
SEC-B150,900.0,37.0,0.37,22.5,0.344,Moderate,11737.6,Medium,0.51,Medium,35.39095890410959,47.06,2
SEC-B151,900.0,37.0,0.33,17.9,0.48,Moderate,19424.4,High,0.48,Medium,36.700136986301374,48.8,17
SEC-B152,900.0,36.8,0.33,17.9,0.5,Moderate,19424.4,High,0.46,Medium,36.89219178082192,49.06,17
SEC-B153,900.0,36.7,0.35,20.1,0.519,Moderate,19424.4,High,0.43,Medium,37.07520547945206,49.3,18
SEC-B154,900.0,36.6,0.34,19.0,0.537,Moderate,19424.4,High,0.41,Low,37.248356164383566,49.53,19
SEC-B155,900.0,36.6,0.41,27.6,0.511,Moderate,16568.2,High,0.39,Low,36.998082191780824,49.2,17
SEC-B156,900.0,36.9,0.45,33.3,0.527,Moderate,16568.2,High,0.36,Low,37.15232876712329,49.4,18
SEC-B157,900.0,37.0,0.35,20.1,0.542,Moderate,16568.2,High,0.34,Medium,37.296301369863016,49.6,19
SEC-B158,900.0,37.0,0.31,15.8,0.566,Moderate,17144.9,High,0.32,Medium,37.52767123287671,49.9,20
